1010,2021-10-21 13:52:17.652,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,0
1011,2021-10-21 13:52:17.839,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,0
1012,2021-10-21 13:52:17.970,empty,empty,empty,empty,instrukcja,relax,empty,empty,empty,empty
1013,2021-10-21 13:52:19.477,empty,empty,empty,empty,jez_morze,relax,empty,empty,empty,empty
1001,2021-10-21 13:54:23.426,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,empty
1002,2021-10-21 13:54:24.336,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,0
1003,2021-10-21 13:54:24.733,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,0
1004,2021-10-21 13:54:25.012,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,0
1005,2021-10-21 13:54:25.517,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,1
1006,2021-10-21 13:54:25.878,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,0
1007,2021-10-21 13:54:26.055,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,0
1008,2021-10-21 13:54:26.229,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,1
1009,2021-10-21 13:54:26.423,empty,empty,empty,empty,instrukcja,relax,empty,empty,empty,empty
1001,2021-10-21 13:55:09.657,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,empty
1002,2021-10-21 13:55:10.875,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,1
1003,2021-10-21 13:55:11.559,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,0
1004,2021-10-21 13:55:11.982,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,1
1005,2021-10-21 13:55:12.687,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,1
1006,2021-10-21 13:55:13.276,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,1
1007,2021-10-21 13:55:13.918,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,1
1008,2021-10-21 13:55:14.281,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,1
1009,2021-10-21 13:55:15.074,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,0
1010,2021-10-21 13:55:15.585,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,0
1011,2021-10-21 13:55:15.850,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,0
1012,2021-10-21 13:55:15.853,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,1
1013,2021-10-21 13:55:15.906,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,1
1014,2021-10-21 13:55:16.353,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,0
1015,2021-10-21 13:55:16.616,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,0
1016,2021-10-21 13:55:16.639,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,1
1017,2021-10-21 13:55:16.679,empty,empty,empty,empty,instrukcja,relax,empty,empty,empty,empty
1001,2021-10-21 13:55:37.644,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,empty
1002,2021-10-21 13:55:38.570,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,1
1003,2021-10-21 13:55:40.759,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,0
1004,2021-10-21 13:55:43.085,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,0
1005,2021-10-21 13:55:45.146,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,0
1006,2021-10-21 13:55:45.149,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,1
1007,2021-10-21 13:55:45.152,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,1
1001,2021-10-21 14:02:28.461,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,empty
1001,2021-10-21 14:03:09.908,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,empty
1002,2021-10-21 14:03:11.304,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,0
1003,2021-10-21 14:03:11.868,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,1
1004,2021-10-21 14:03:12.114,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,0
1005,2021-10-21 14:03:12.595,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,1
1006,2021-10-21 14:03:12.845,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,0
1007,2021-10-21 14:03:13.009,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,0
1008,2021-10-21 14:03:13.182,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,0
1009,2021-10-21 14:03:13.291,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,1
1010,2021-10-21 14:03:13.885,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,1
1011,2021-10-21 14:03:13.923,empty,empty,empty,empty,instrukcja,relax,empty,empty,empty,empty
1012,2021-10-21 14:03:21.250,empty,empty,empty,empty,jez_morze,relax,empty,empty,empty,empty
1001,2021-10-21 14:06:03.495,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,empty
1002,2021-10-21 14:06:05.046,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,1
1003,2021-10-21 14:06:05.464,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,0
1004,2021-10-21 14:06:06.069,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,0
1005,2021-10-21 14:06:06.264,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,0
1006,2021-10-21 14:06:06.512,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,0
1007,2021-10-21 14:06:06.993,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,1
1008,2021-10-21 14:06:07.427,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,1
1009,2021-10-21 14:06:07.621,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,0
1010,2021-10-21 14:06:07.883,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,1
1011,2021-10-21 14:06:08.479,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,1
1012,2021-10-21 14:06:08.510,empty,empty,empty,empty,instrukcja,relax,empty,empty,empty,empty
1013,2021-10-21 14:06:11.287,empty,empty,empty,empty,jez_morze,relax,empty,empty,empty,empty
1001,2021-10-21 14:06:27.772,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,empty
1002,2021-10-21 14:06:28.990,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,1
1003,2021-10-21 14:06:29.501,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,0
1004,2021-10-21 14:06:29.840,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,0
1005,2021-10-21 14:06:30.157,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,1
1006,2021-10-21 14:06:31.126,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,1
1007,2021-10-21 14:06:31.365,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,1
1008,2021-10-21 14:06:31.768,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,1
1009,2021-10-21 14:06:32.006,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,0
1010,2021-10-21 14:06:32.317,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,0
1011,2021-10-21 14:06:32.432,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,1
1012,2021-10-21 14:06:32.647,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,1
1013,2021-10-21 14:06:33.036,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,1
1014,2021-10-21 14:06:33.260,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,0
1015,2021-10-21 14:06:33.520,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,1
1016,2021-10-21 14:06:33.768,empty,empty,empty,empty,instrukcja,relax,empty,empty,empty,empty
1017,2021-10-21 14:06:39.996,empty,empty,empty,empty,jez_morze,relax,empty,empty,empty,empty
1001,2021-10-21 14:12:06.475,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,empty
1002,2021-10-21 14:12:07.685,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,1
1003,2021-10-21 14:12:08.559,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,0
1004,2021-10-21 14:12:08.953,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,1
1005,2021-10-21 14:12:09.367,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,0
1006,2021-10-21 14:12:09.504,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,1
1007,2021-10-21 14:12:09.923,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,0
1008,2021-10-21 14:12:10.337,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,1
1009,2021-10-21 14:12:11.136,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,1
1010,2021-10-21 14:12:11.351,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,1
1011,2021-10-21 14:12:11.522,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,1
1012,2021-10-21 14:12:11.699,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,1
1013,2021-10-21 14:12:12.094,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,1
1014,2021-10-21 14:12:12.388,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,0
1015,2021-10-21 14:12:12.885,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,0
1016,2021-10-21 14:12:13.060,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,1
1017,2021-10-21 14:12:13.471,empty,empty,empty,empty,instrukcja,relax,empty,empty,empty,empty
1018,2021-10-21 14:12:14.916,empty,empty,empty,empty,jez_morze,relax,empty,empty,empty,empty
1001,2021-10-21 14:14:32.970,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,empty
1002,2021-10-21 14:14:34.218,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,0
1003,2021-10-21 14:14:34.562,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,0
1004,2021-10-21 14:14:34.620,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,1
1005,2021-10-21 14:14:34.843,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,1
1006,2021-10-21 14:14:35.021,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,1
1007,2021-10-21 14:14:35.279,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,0
1008,2021-10-21 14:14:35.658,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,0
1009,2021-10-21 14:14:35.933,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,1
1010,2021-10-21 14:14:36.127,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,1
1011,2021-10-21 14:14:36.321,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,1
1012,2021-10-21 14:14:36.485,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,1
1013,2021-10-21 14:14:36.661,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,1
1014,2021-10-21 14:14:36.816,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,1
1015,2021-10-21 14:14:36.978,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,0
1016,2021-10-21 14:14:36.984,empty,empty,empty,empty,instrukcja,relax,empty,empty,empty,empty
1017,2021-10-21 14:14:38.812,empty,empty,empty,empty,jez_morze,relax,empty,empty,empty,empty
1001,2021-10-21 14:18:28.798,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,empty
1002,2021-10-21 14:18:29.784,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,1
1003,2021-10-21 14:18:30.620,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,0
1004,2021-10-21 14:18:31.380,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,0
1005,2021-10-21 14:18:32.204,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,0
1006,2021-10-21 14:18:33.002,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,1
1007,2021-10-21 14:18:33.612,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,1
1008,2021-10-21 14:18:35.104,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,0
1009,2021-10-21 14:18:35.907,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,1
1010,2021-10-21 14:18:36.590,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,1
1011,2021-10-21 14:18:37.054,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,0
1012,2021-10-21 14:18:37.696,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,1
1013,2021-10-21 14:18:37.798,empty,empty,empty,empty,instrukcja,relax,empty,empty,empty,empty
1014,2021-10-21 14:18:41.168,empty,empty,empty,empty,jez_morze,relax,empty,empty,empty,empty
1001,2021-10-21 14:23:29.434,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,empty
1002,2021-10-21 14:23:30.489,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,0
1003,2021-10-21 14:23:31.070,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,1
1004,2021-10-21 14:23:31.704,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,0
1005,2021-10-21 14:23:32.507,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,1
1006,2021-10-21 14:23:33.126,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,0
1007,2021-10-21 14:23:33.743,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,1
1008,2021-10-21 14:23:34.179,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,0
1009,2021-10-21 14:23:34.907,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,0
1010,2021-10-21 14:23:35.445,empty,empty,empty,empty,instrukcja,relax,empty,empty,empty,empty
1011,2021-10-21 14:23:35.748,empty,empty,empty,empty,jez_morze,relax,empty,empty,empty,empty
1001,2021-10-21 14:27:29.946,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,empty
1002,2021-10-21 14:27:30.932,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,0
1003,2021-10-21 14:27:31.271,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,0
1004,2021-10-21 14:27:31.429,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,0
1005,2021-10-21 14:27:31.550,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,1
1006,2021-10-21 14:27:31.763,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,0
1007,2021-10-21 14:27:31.881,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,1
1008,2021-10-21 14:27:32.091,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,0
1009,2021-10-21 14:27:32.370,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,1
1010,2021-10-21 14:27:32.717,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,1
1011,2021-10-21 14:27:32.950,empty,empty,empty,empty,instrukcja,relax,empty,empty,empty,empty
1012,2021-10-21 14:27:37.216,empty,empty,empty,empty,jez_morze,relax,empty,empty,empty,empty
1001,2021-10-21 14:30:23.842,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,empty
1002,2021-10-21 14:30:24.804,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,0
1003,2021-10-21 14:30:26.341,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,0
1004,2021-10-21 14:30:27.642,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,0
1005,2021-10-21 14:30:29.039,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,0
1006,2021-10-21 14:30:30.254,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,0
1007,2021-10-21 14:30:30.846,empty,empty,empty,empty,instrukcja,relax,empty,empty,empty,empty
1008,2021-10-21 14:30:41.584,empty,empty,empty,empty,jez_morze,relax,empty,empty,empty,empty
1001,2021-10-21 14:30:58.606,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,empty
1002,2021-10-21 14:30:59.846,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,1
1003,2021-10-21 14:31:01.548,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,0
1004,2021-10-21 14:31:02.824,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,0
1005,2021-10-21 14:31:04.161,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,1
1006,2021-10-21 14:31:05.630,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,0
1007,2021-10-21 14:31:07.904,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,1
1008,2021-10-21 14:31:09.140,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,0
1009,2021-10-21 14:31:10.332,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,0
1010,2021-10-21 14:31:10.622,empty,empty,empty,empty,instrukcja,relax,empty,empty,empty,empty
1011,2021-10-21 14:31:13.988,empty,empty,empty,empty,jez_morze,relax,empty,empty,empty,empty
0,2021-10-21 14:37:10.039,user211021143710,Man,25,empty,przykladowy_filmik,relax,0:0:0.0,0:0:0.0,empty,empty
1001,2021-10-21 14:37:36.192,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,empty
1002,2021-10-21 14:37:38.092,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,0
1003,2021-10-21 14:37:38.510,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,0
1004,2021-10-21 14:37:38.567,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,0
1005,2021-10-21 14:37:39.087,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,1
1006,2021-10-21 14:37:39.300,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,0
0,2021-10-21 14:37:43.814,user211021143743,Man,25,empty,przykladowy_filmik,relax,0:0:0.0,0:0:5.672,empty,empty
1001,2021-10-21 14:37:57.603,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,empty
1002,2021-10-21 14:37:58.738,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,1
1003,2021-10-21 14:37:58.964,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,0
1004,2021-10-21 14:37:59.185,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,0
1005,2021-10-21 14:37:59.801,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,0
1006,2021-10-21 14:37:59.942,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,0
1007,2021-10-21 14:38:00.094,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,0
1008,2021-10-21 14:38:00.186,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,1
1009,2021-10-21 14:38:00.606,empty,empty,empty,empty,instrukcja,relax,empty,empty,empty,empty
1010,2021-10-21 14:38:02.954,empty,empty,empty,empty,jez_morze,relax,empty,empty,empty,empty
1001,2021-10-21 14:43:22.030,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,empty
1002,2021-10-21 14:43:23.326,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,0
1003,2021-10-21 14:43:24.120,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,0
1004,2021-10-21 14:43:25.446,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,0
1005,2021-10-21 14:43:26.494,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,0
1006,2021-10-21 14:43:27.890,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,0
1007,2021-10-21 14:43:28.232,empty,empty,empty,empty,instrukcja,relax,empty,empty,empty,empty
1001,2021-10-27 17:52:45.905,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,empty
1002,2021-10-27 17:52:47.425,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,1
1003,2021-10-27 17:52:48.677,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,1
1004,2021-10-27 17:52:50.053,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,1
1001,2021-10-27 17:53:08.375,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,empty
1001,2021-10-27 17:53:20.713,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,empty
1002,2021-10-27 17:53:21.691,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,1
1003,2021-10-27 17:53:22.719,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,1
1001,2021-10-27 17:53:49.507,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,empty
1002,2021-10-27 17:53:50.734,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,0
1003,2021-10-27 17:53:52.069,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,1
1004,2021-10-27 17:53:55.778,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,1
1005,2021-10-27 17:53:56.492,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,0
1006,2021-10-27 17:53:56.970,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,0
1007,2021-10-27 17:53:57.801,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,1
1008,2021-10-27 17:53:58.472,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,0
1009,2021-10-27 17:53:59.466,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,0
1010,2021-10-27 17:53:59.539,empty,empty,empty,empty,instrukcja,relax,empty,empty,empty,empty
1011,2021-10-27 17:54:02.027,empty,empty,empty,empty,jez_morze,relax,empty,empty,empty,empty
1001,2021-10-27 18:12:04.831,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,empty
1002,2021-10-27 18:12:05.933,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,1
1003,2021-10-27 18:12:06.597,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,1
1004,2021-10-27 18:12:07.442,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,0
1005,2021-10-27 18:12:08.546,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,1
1006,2021-10-27 18:12:09.297,empty,empty,empty,empty,test_stroopa,stress,empty,empty,empty,1
